endTime,artistName,trackName,msPlayed
2024-02-08 13:06,Bruno Mars,When I Was Your Man,2647
2024-02-08 13:10,James Arthur,Just Us,214935
2024-02-08 13:21,Lewis Capaldi,Forever,210863
2024-02-08 13:25,Coldplay,Viva La Vida,242373
2024-02-08 14:03,Alec Benjamin,If We Have Each Other,106836
2024-02-08 14:13,Alec Benjamin,If We Have Each Other,77990
2024-02-08 14:17,James Arthur,Say You Won't Let Go,211466
2024-02-08 14:27,Lewis Capaldi,Someone You Loved,4353
2024-02-08 19:26,Lewis Capaldi,Someone You Loved,178832
2024-02-08 19:37,The Script,The Man Who Can't Be Moved,145608
2024-02-08 19:41,Coldplay,A Sky Full of Stars,267866
2024-02-08 19:45,Five For Fighting,Superman (It's Not Easy),221693
2024-02-08 19:54,Tate McRae,you broke me first,170226
2024-02-08 19:58,James Arthur,Empty Space,213306
2024-02-08 20:02,Jason Mraz,I'm Yours,242946
2024-02-08 20:05,Lewis Capaldi,Before You Go,215106
2024-02-08 20:08,OneRepublic,Secrets,4004
2024-02-08 20:08,Coldplay,Fix You,879
2024-02-08 20:08,Coldplay,Fix You,126818
2024-02-08 20:11,OneRepublic,Secrets,224693
2024-02-08 20:23,Jason Mraz,Lucky,114783
2024-02-08 21:27,Jason Mraz,Lucky,190096
2024-02-08 21:31,Keane,Somewhere Only We Know,236160
2024-02-08 21:36,Coldplay,The Scientist,309600
2024-02-08 21:40,Bruno Mars,Just the Way You Are,220734
2024-02-08 21:43,Counting Crows,Accidentally In Love,188613
2024-02-08 21:46,James Arthur,September,220811
2024-02-08 21:51,The Script,Breakeven,261426
2024-02-08 21:55,Ed Sheeran,Photograph,258986
