artistName,segment,user_id
Bakermat,Previously Active Listeners,user_015
Rich Brian,Previously Active Listeners,user_015
Roy Woods,Previously Active Listeners,user_015
The Adventures Of Stevie V,Previously Active Listeners,user_015
Azealia Banks,Previously Active Listeners,user_015
Chuwi,Light listeners,user_015
Chris Lane,Previously Active Listeners,user_015
Mike Ryan,Previously Active Listeners,user_015
Paige Cavell,Previously Active Listeners,user_015
Duckwrth,Previously Active Listeners,user_015
Tems,Previously Active Listeners,user_015
Patsy Cline,Previously Active Listeners,user_015
HAARPER,Previously Active Listeners,user_015
sped up nightcore,Light listeners,user_015
Parachute Youth,Previously Active Listeners,user_015
INXS,Previously Active Listeners,user_015
Cookin' On 3 Burners,Previously Active Listeners,user_015
Tee Grizzley,Previously Active Listeners,user_015
Young Stoner Life,Previously Active Listeners,user_015
Dan + Shay,Previously Active Listeners,user_015
Van Morrison,Previously Active Listeners,user_015
Joey Bada$$,Light listeners,user_015
Quality Control,Previously Active Listeners,user_015
Willie Nelson,Previously Active Listeners,user_015
Knock2,Previously Active Listeners,user_015
Ari Lennox,Previously Active Listeners,user_015
Aaron May,Previously Active Listeners,user_015
Marc E. Bassy,Previously Active Listeners,user_015
Luca Santamaria,Previously Active Listeners,user_015
Lil Nas X,Previously Active Listeners,user_015
Sleepy Hallow,Previously Active Listeners,user_015
Oliver Heldens,Previously Active Listeners,user_015
BlocBoy JB,Light listeners,user_015
NIKI,Previously Active Listeners,user_015
Thundercat,Previously Active Listeners,user_015
Spencer Elmer,Previously Active Listeners,user_015
Dom Dolla,Previously Active Listeners,user_015
Led Zeppelin,Previously Active Listeners,user_015
lentra,Previously Active Listeners,user_015
Lil Uzi Vert,Moderate listeners,user_015
City Girls,Previously Active Listeners,user_015
Chencho Corleone,Light listeners,user_015
Alec Benjamin,Previously Active Listeners,user_015
Madison Beer,Previously Active Listeners,user_015
Lee Dagger,Previously Active Listeners,user_015
Sickick,Previously Active Listeners,user_015
Sonoya Mizuno,Previously Active Listeners,user_015
Stan Getz,Previously Active Listeners,user_015
Imanbek,Previously Active Listeners,user_015
Jung Kook,Previously Active Listeners,user_015
Tyla,Previously Active Listeners,user_015
Franz Ferdinand,Previously Active Listeners,user_015
Russ,Previously Active Listeners,user_015
Old Dominion,Previously Active Listeners,user_015
YBN Nahmir,Previously Active Listeners,user_015
Lil Durk,Previously Active Listeners,user_015
gianni & kyle,Previously Active Listeners,user_015
Gesaffelstein,Previously Active Listeners,user_015
Funk Wav,Previously Active Listeners,user_015
The Temper Trap,Moderate listeners,user_015
The Smashing Pumpkins,Light listeners,user_015
Briston Maroney,Previously Active Listeners,user_015
Moneybagg Yo,Previously Active Listeners,user_015
KAYTRAMINÉ,Previously Active Listeners,user_015
Boney M.,Previously Active Listeners,user_015
Young Nudy,Light listeners,user_015
350heem,Previously Active Listeners,user_015
Billy Davis,Previously Active Listeners,user_015
Pantoja,Light listeners,user_015
João Gilberto,Previously Active Listeners,user_015
Tommy Villiers,Previously Active Listeners,user_015
Snow Tha Product,Previously Active Listeners,user_015
Westend,Previously Active Listeners,user_015
Dave,Previously Active Listeners,user_015
Malaa,Previously Active Listeners,user_015
New West,Previously Active Listeners,user_015
Brent Faiyaz,Previously Active Listeners,user_015
Jorja Smith,Previously Active Listeners,user_015
KYLE,Previously Active Listeners,user_015
Metro Boomin,Moderate listeners,user_015
The Lumineers,Previously Active Listeners,user_015
Matroda,Light listeners,user_015
trUn,Previously Active Listeners,user_015
Chief Keef,Previously Active Listeners,user_015
Quavo,Previously Active Listeners,user_015
Pastel,Previously Active Listeners,user_015
Van Halen,Previously Active Listeners,user_015
Sevdaliza,Previously Active Listeners,user_015
Dave Stewart,Previously Active Listeners,user_015
Bobby Brown,Light listeners,user_015
Becky G,Previously Active Listeners,user_015
Clinton Kane,Previously Active Listeners,user_015
Bobby Shmurda,Light listeners,user_015
Blackstreet,Previously Active Listeners,user_015
Dreamville,Previously Active Listeners,user_015
4batz,Light listeners,user_015
The Killers,Previously Active Listeners,user_015
Ozuna,Previously Active Listeners,user_015
Remy Ma,Previously Active Listeners,user_015
Sixpence None The Richer,Light listeners,user_015
The Cure,Light listeners,user_015
Rio Da Yung Og,Previously Active Listeners,user_015
lilspirit,Previously Active Listeners,user_015
2Rare,Previously Active Listeners,user_015
Gigamesh,Previously Active Listeners,user_015
Harry Styles,Previously Active Listeners,user_015
piri,Previously Active Listeners,user_015
Tamia,Previously Active Listeners,user_015
thủy,Previously Active Listeners,user_015
Parker McCollum,Previously Active Listeners,user_015
iLoveMemphis,Previously Active Listeners,user_015
Lauv,Previously Active Listeners,user_015
Christina Aguilera,Previously Active Listeners,user_015
filous,Previously Active Listeners,user_015
Tiësto,Moderate listeners,user_015
Lil Wayne,Previously Active Listeners,user_015
Mustard,Previously Active Listeners,user_015
Avril Lavigne,Previously Active Listeners,user_015
Glen Campbell,Previously Active Listeners,user_015
lucidbeatz,Previously Active Listeners,user_015
Jaden,Previously Active Listeners,user_015
Cuco,Previously Active Listeners,user_015
HUGEL,Light listeners,user_015
Lil Tjay,Previously Active Listeners,user_015
Badger,Previously Active Listeners,user_015
Mariah Carey,Previously Active Listeners,user_015
KAROL G,Previously Active Listeners,user_015
tobi lou,Previously Active Listeners,user_015
Major Lazer,Light listeners,user_015
Migos,Light listeners,user_015
Lucas Dekker,Light listeners,user_015
CADE,Previously Active Listeners,user_015
FELIX!,Previously Active Listeners,user_015
Supa Dupa Humble,Previously Active Listeners,user_015
T-Pain,Light listeners,user_015
Riley Green,Previously Active Listeners,user_015
DRAM,Previously Active Listeners,user_015
Øostil,Previously Active Listeners,user_015
MadeinTYO,Previously Active Listeners,user_015
Justin Hurwitz,Previously Active Listeners,user_015
Kinfolk Thugs,Previously Active Listeners,user_015
DJ Snake,Previously Active Listeners,user_015
Clay Walker,Previously Active Listeners,user_015
Steve Edwards,Previously Active Listeners,user_015
John Mayer,Previously Active Listeners,user_015
Tommy Richman,Light listeners,user_015
NLE Choppa,Moderate listeners,user_015
The Doobie Brothers,Previously Active Listeners,user_015
Fetty Wap,Light listeners,user_015
LF SYSTEM,Previously Active Listeners,user_015
Sabrina Carpenter,Previously Active Listeners,user_015
Julia Church,Previously Active Listeners,user_015
Disco Lines,Light listeners,user_015
Don Diablo,Previously Active Listeners,user_015
John Summit,Moderate listeners,user_015
Peso Pluma,Previously Active Listeners,user_015
A-Trak,Previously Active Listeners,user_015
Daniel Caesar,Previously Active Listeners,user_015
Lupe Fiasco,Previously Active Listeners,user_015
Chance the Rapper,Moderate listeners,user_015
cortezia,Previously Active Listeners,user_015
RAYE,Light listeners,user_015
Tinashe,Light listeners,user_015
Sam Smith,Previously Active Listeners,user_015
DJ Somel,Previously Active Listeners,user_015
24kGoldn,Previously Active Listeners,user_015
Pop Smoke,Previously Active Listeners,user_015
La Roux,Light listeners,user_015
Leo Stannard,Previously Active Listeners,user_015
Lizzo,Previously Active Listeners,user_015
Charlie Heat,Previously Active Listeners,user_015
Annabelle Amélia,Previously Active Listeners,user_015
GloRilla,Light listeners,user_015
Matsine,Previously Active Listeners,user_015
Kim Petras,Previously Active Listeners,user_015
The Foundations,Previously Active Listeners,user_015
Playboi Carti,Light listeners,user_015
Willy William,Previously Active Listeners,user_015
life illustrated,Previously Active Listeners,user_015
Lund,Light listeners,user_015
Sniper Gang,Previously Active Listeners,user_015
Lil Pump,Previously Active Listeners,user_015
Money Man,Previously Active Listeners,user_015
Wuki,Previously Active Listeners,user_015
S1mba,Previously Active Listeners,user_015
Jake Scott,Previously Active Listeners,user_015
PNAU,Light listeners,user_015
Cadenbobaden,Previously Active Listeners,user_015
Sia,Previously Active Listeners,user_015
David Guetta,Light listeners,user_015
Ugly God,Light listeners,user_015
Teezo Touchdown,Previously Active Listeners,user_015
Goodboys,Light listeners,user_015
Adam Doleac,Previously Active Listeners,user_015
grentperez,Previously Active Listeners,user_015
Naked Eyes,Light listeners,user_015
Hannah Laing,Previously Active Listeners,user_015
LUM!X,Previously Active Listeners,user_015
Vicente Garcia,Previously Active Listeners,user_015
千葉雄喜,Light listeners,user_015
BABYMETAL,Previously Active Listeners,user_015
Grupo Frontera,Previously Active Listeners,user_015
Janet Jackson,Previously Active Listeners,user_015
Chris Lorenzo,Previously Active Listeners,user_015
Mary J. Blige,Previously Active Listeners,user_015
Rich The Kid,Previously Active Listeners,user_015
George Strait,Previously Active Listeners,user_015
Why Don't We,Previously Active Listeners,user_015
LUCKI,Previously Active Listeners,user_015
Geek Music,Previously Active Listeners,user_015
Rick Ross,Previously Active Listeners,user_015
Kevin Lavitt,Previously Active Listeners,user_015
Dee Watkins,Light listeners,user_015
Gucci Mane,Previously Active Listeners,user_015
Anderson .Paak,Previously Active Listeners,user_015
Valley,Previously Active Listeners,user_015
Kordhell,Previously Active Listeners,user_015
OneRepublic,Previously Active Listeners,user_015
Eric B. & Rakim,Previously Active Listeners,user_015
SAYGRACE,Light listeners,user_015
Don Omar,Previously Active Listeners,user_015
Fivio Foreign,Previously Active Listeners,user_015
Jack Johnson,Previously Active Listeners,user_015
Yxngxr1,Previously Active Listeners,user_015
BROCKHAMPTON,Light listeners,user_015
Arcade Player,Previously Active Listeners,user_015
Big Time Rush,Previously Active Listeners,user_015
StarBoi3,Previously Active Listeners,user_015
Valee,Previously Active Listeners,user_015
Emma Stone,Previously Active Listeners,user_015
Le Click,Previously Active Listeners,user_015
Etta James,Previously Active Listeners,user_015
Bob Dylan,Previously Active Listeners,user_015
Cris Mj,Light listeners,user_015
Bob Sinclar,Previously Active Listeners,user_015
Dougie F,Previously Active Listeners,user_015
Troy Grove,Previously Active Listeners,user_015
Maluma,Previously Active Listeners,user_015
Croosh,Previously Active Listeners,user_015
Elvis Presley,Previously Active Listeners,user_015
Loui,Previously Active Listeners,user_015
Skrillex,Previously Active Listeners,user_015
Ty Dolla $ign,Moderate listeners,user_015
Oliver Tree,Light listeners,user_015
Disciples,Light listeners,user_015
Powfu,Previously Active Listeners,user_015
LIL MAYO,Previously Active Listeners,user_015
Kash Doll,Previously Active Listeners,user_015
Cash Cobain,Light listeners,user_015
Zedd,Light listeners,user_015
Zion & Lennox,Previously Active Listeners,user_015
Lenny Kravitz,Previously Active Listeners,user_015
THE SCOTTS,Previously Active Listeners,user_015
Latto,Light listeners,user_015
Becky Hill,Light listeners,user_015
BRS Kash,Previously Active Listeners,user_015
Virginia To Vegas,Previously Active Listeners,user_015
Marc Jackson Burrows,Previously Active Listeners,user_015
Dom Kennedy,Previously Active Listeners,user_015
Ice Spice,Previously Active Listeners,user_015
Lourdiz,Previously Active Listeners,user_015
The Outfield,Light listeners,user_015
CeeLo Green,Previously Active Listeners,user_015
Madonna,Light listeners,user_015
Nej,Previously Active Listeners,user_015
YG,Previously Active Listeners,user_015
MC Kevin o Chris,Previously Active Listeners,user_015
Los Pleneros de la Cresta,Light listeners,user_015
Ruel,Previously Active Listeners,user_015
Empire Of The Sun,Light listeners,user_015
Joji,Light listeners,user_015
Walker Hayes,Previously Active Listeners,user_015
Eliza Rose,Light listeners,user_015
Zac Brown Band,Light listeners,user_015
"Tyler, The Creator",Light listeners,user_015
¥$,Moderate listeners,user_015
Riton,Previously Active Listeners,user_015
Manu Chao,Light listeners,user_015
Stevie Wonder,Previously Active Listeners,user_015
The Band CAMINO,Previously Active Listeners,user_015
Wiz Khalifa,Light listeners,user_015
Evalyn,Previously Active Listeners,user_015
gnash,Previously Active Listeners,user_015
EDEN,Previously Active Listeners,user_015
Kungs,Previously Active Listeners,user_015
Estelle,Previously Active Listeners,user_015
Crtz LS,Previously Active Listeners,user_015
Justin Bieber,Moderate listeners,user_015
Bazzi,Previously Active Listeners,user_015
Tears For Fears,Light listeners,user_015
Christian Leave,Previously Active Listeners,user_015
Forever Bound,Light listeners,user_015
Jeremih,Previously Active Listeners,user_015
Marshmello,Previously Active Listeners,user_015
Young Dolph,Previously Active Listeners,user_015
Noname,Previously Active Listeners,user_015
Still Woozy,Previously Active Listeners,user_015
James Blake,Previously Active Listeners,user_015
Ant Beale,Previously Active Listeners,user_015
J Hus,Previously Active Listeners,user_015
Player,Previously Active Listeners,user_015
Chris Stapleton,Previously Active Listeners,user_015
The Offspring,Previously Active Listeners,user_015
Cher,Previously Active Listeners,user_015
Future,Moderate listeners,user_015
Steve Lacy,Previously Active Listeners,user_015
Kayla Nicole,Previously Active Listeners,user_015
SG Lewis,Previously Active Listeners,user_015
Billie Eilish,Previously Active Listeners,user_015
CORPSE,Previously Active Listeners,user_015
Lynyrd Skynyrd,Previously Active Listeners,user_015
Deep Blue Something,Previously Active Listeners,user_015
Quinn XCII,Light listeners,user_015
die together in venus,Previously Active Listeners,user_015
The Neighbourhood,Previously Active Listeners,user_015
RaiNao,Light listeners,user_015
Xavier Weeks,Previously Active Listeners,user_015
Silver Panda,Moderate listeners,user_015
Rick Astley,Previously Active Listeners,user_015
Andre Swilley,Previously Active Listeners,user_015
Semisonic,Light listeners,user_015
NOTION,Moderate listeners,user_015
Eric Church,Previously Active Listeners,user_015
Queen,Previously Active Listeners,user_015
Joshua Bassett,Previously Active Listeners,user_015
USHER,Previously Active Listeners,user_015
2 Chainz,Previously Active Listeners,user_015
Callie Hernandez,Previously Active Listeners,user_015
Astrud Gilberto,Previously Active Listeners,user_015
ATL Jacob,Previously Active Listeners,user_015
Tyme Bomb,Previously Active Listeners,user_015
MAX,Light listeners,user_015
Aerosmith,Previously Active Listeners,user_015
Daryl Hall & John Oates,Previously Active Listeners,user_015
Kris Yute,Previously Active Listeners,user_015
spüke,Light listeners,user_015
J. Worra,Previously Active Listeners,user_015
Speed Radio,Previously Active Listeners,user_015
Smino,Previously Active Listeners,user_015
Two Door Cinema Club,Previously Active Listeners,user_015
GENESI,Previously Active Listeners,user_015
The Greatest Bits,Previously Active Listeners,user_015
King Von,Light listeners,user_015
Pharrell Williams,Previously Active Listeners,user_015
Pooh Shiesty,Previously Active Listeners,user_015
Mike Posner,Previously Active Listeners,user_015
Giveon,Light listeners,user_015
Yng Lvcas,Previously Active Listeners,user_015
King Combs,Previously Active Listeners,user_015
Keinemusik,Moderate listeners,user_015
Yung Gravy,Previously Active Listeners,user_015
iann dior,Previously Active Listeners,user_015
Young M.A,Light listeners,user_015
House Of Pain,Previously Active Listeners,user_015
GC Eternal,Previously Active Listeners,user_015
mike.,Previously Active Listeners,user_015
Corona,Light listeners,user_015
Florence Welch,Light listeners,user_015
The Chainsmokers,Previously Active Listeners,user_015
Kenya Grace,Previously Active Listeners,user_015
Quantodiego,Previously Active Listeners,user_015
FloyyMenor,Light listeners,user_015
Aminé,Previously Active Listeners,user_015
Dr. Dog,Previously Active Listeners,user_015
*NSYNC,Previously Active Listeners,user_015
Tinie Tempah,Light listeners,user_015
A$AP Ferg,Light listeners,user_015
Glass Animals,Previously Active Listeners,user_015
Black Coffee,Light listeners,user_015
Noah Kahan,Previously Active Listeners,user_015
Eagles,Previously Active Listeners,user_015
Khalid,Previously Active Listeners,user_015
Hamo grime,Previously Active Listeners,user_015
Hovey Benjamin,Previously Active Listeners,user_015
Wu-Tang Clan,Previously Active Listeners,user_015
Chrystal,Moderate listeners,user_015
Kid Rock,Previously Active Listeners,user_015
41,Previously Active Listeners,user_015
Black Eyed Peas,Previously Active Listeners,user_015
Felly,Light listeners,user_015
Rexx Life Raj,Previously Active Listeners,user_015
Jay Wheeler,Previously Active Listeners,user_015
Avicii,Previously Active Listeners,user_015
Ace of Base,Previously Active Listeners,user_015
Sunship,Previously Active Listeners,user_015
SIDEPIECE,Previously Active Listeners,user_015
it's murph,Previously Active Listeners,user_015
Baby Keem,Light listeners,user_015
Swae Lee,Previously Active Listeners,user_015
Sarcastic Sounds,Previously Active Listeners,user_015
Don Toliver,Moderate listeners,user_015
Tove Lo,Previously Active Listeners,user_015
Kanii,Previously Active Listeners,user_015
Faith Evans,Previously Active Listeners,user_015
6ix9ine,Previously Active Listeners,user_015
deadmau5,Light listeners,user_015
Dhruv,Previously Active Listeners,user_015
Tate McRae,Previously Active Listeners,user_015
"Earth, Wind & Fire",Previously Active Listeners,user_015
CJ,Previously Active Listeners,user_015
southstar,Previously Active Listeners,user_015
Lola Young,Moderate listeners,user_015
D-Block Europe,Previously Active Listeners,user_015
Kelly Clarkson,Previously Active Listeners,user_015
ScHoolboy Q,Previously Active Listeners,user_015
Carlos Baute,Previously Active Listeners,user_015
Luke Combs,Previously Active Listeners,user_015
ACM Awards New Artist Nominees,Previously Active Listeners,user_015
Savage Ga$p,Previously Active Listeners,user_015
Malachiii,Moderate listeners,user_015
Bailey Bryan,Previously Active Listeners,user_015
Annie Lennox,Previously Active Listeners,user_015
Sophie Ellis-Bextor,Light listeners,user_015
Cloonee,Previously Active Listeners,user_015
Guz,Previously Active Listeners,user_015
Sada Baby,Previously Active Listeners,user_015
347aidan,Previously Active Listeners,user_015
Philharmonia Orchestra,Previously Active Listeners,user_016
Beck,Light listeners,user_016
Elsa Hewitt,Previously Active Listeners,user_016
KÅIKÅI,Previously Active Listeners,user_016
Drake,Previously Active Listeners,user_016
Neon Trees,Light listeners,user_016
Stux.Io,Previously Active Listeners,user_016
Dominic Fike,Previously Active Listeners,user_016
D2x,Previously Active Listeners,user_016
Hiko,Previously Active Listeners,user_016
I Monster,Previously Active Listeners,user_016
Ivan Trevino,Previously Active Listeners,user_016
DJ KridUNG,Previously Active Listeners,user_016
Radiohead,Previously Active Listeners,user_016
Bruno Mars,Previously Active Listeners,user_016
Roxy Music,Previously Active Listeners,user_016
Deftones,Previously Active Listeners,user_016
Red Rider,Previously Active Listeners,user_016
Captainsparklez,Previously Active Listeners,user_016
Roc Marciano,Previously Active Listeners,user_016
Vagabond Opera,Light listeners,user_016
King Gizzard & The Lizard Wizard,Light listeners,user_016
Sexyy Red,Light listeners,user_016
David Arnold,Previously Active Listeners,user_016
Gaelic Storm,Light listeners,user_016
Mishaal Tamer,Previously Active Listeners,user_016
David Bowie,Light listeners,user_016
Daveed Diggs,Previously Active Listeners,user_016
Home,Previously Active Listeners,user_016
Sorry Mom,Previously Active Listeners,user_016
The Backyardigans,Previously Active Listeners,user_016
Vera Lynn,Previously Active Listeners,user_016
Jonas Brothers,Previously Active Listeners,user_016
Lisa Ono,Previously Active Listeners,user_016
The Crypt-Kickers,Previously Active Listeners,user_016
Todd Edwards,Previously Active Listeners,user_016
Her's,Previously Active Listeners,user_016
MF DOOM,Super Listeners,user_016
IAMDDB,Previously Active Listeners,user_016
Bella Alubo,Previously Active Listeners,user_016
Monty Datta,Light listeners,user_016
Naethan Apollo,Previously Active Listeners,user_016
mynameisntjmack,Previously Active Listeners,user_016
Barbie Williams,Light listeners,user_016
Gloryhammer,Previously Active Listeners,user_016
Starbenders,Previously Active Listeners,user_016
JAWNY,Previously Active Listeners,user_016
5 Seconds of Summer,Previously Active Listeners,user_016
Absofacto,Previously Active Listeners,user_016
TTSounndsx,Previously Active Listeners,user_016
Renée Elise Goldsberry,Previously Active Listeners,user_016
Panda Bear,Previously Active Listeners,user_016
Viral Ringtones,Previously Active Listeners,user_016
Marlon Williams,Previously Active Listeners,user_016
Dead Or Alive,Previously Active Listeners,user_016
Eric Sammut,Light listeners,user_016
Vinícius de Moraes,Light listeners,user_016
Bon Jovi,Previously Active Listeners,user_016
Flyana Boss,Previously Active Listeners,user_016
Dylan Brady,Previously Active Listeners,user_016
The Daughters Of Eve,Previously Active Listeners,user_016
Lonely God,Previously Active Listeners,user_016
Chris Isaak,Previously Active Listeners,user_016
Jaxomy,Previously Active Listeners,user_016
Camila Cabello,Light listeners,user_016
George Harrison,Previously Active Listeners,user_016
Good Kid,Previously Active Listeners,user_016
Jasmine Cephas-Jones,Previously Active Listeners,user_016
Daft Punk,Light listeners,user_016
Miike Snow,Previously Active Listeners,user_016
Heather Dale,Previously Active Listeners,user_016
$WAGGOT,Previously Active Listeners,user_016
AJR,Previously Active Listeners,user_016
缺省,Previously Active Listeners,user_016
NITESHIFT,Previously Active Listeners,user_016
Ludwig van Beethoven,Previously Active Listeners,user_016
Rain Sounds,Previously Active Listeners,user_016
K.Flay,Light listeners,user_016
Blu,Light listeners,user_016
The Cardigans,Previously Active Listeners,user_016
Cruza,Previously Active Listeners,user_016
Gilberto Gil,Previously Active Listeners,user_016
Max Coveri,Previously Active Listeners,user_016
Cyndi Lauper,Previously Active Listeners,user_016
The Strokes,Previously Active Listeners,user_016
Bungalow Collect,Previously Active Listeners,user_016
Omegah Red,Previously Active Listeners,user_016
Kitty Kallen,Light listeners,user_016
KANKAN,Previously Active Listeners,user_016
Lana Del Rey,Light listeners,user_016
J. Cole,Previously Active Listeners,user_016
Various Artists,Moderate listeners,user_016
MARINA,Light listeners,user_016
Colter Wall,Previously Active Listeners,user_016
beabadoobee,Previously Active Listeners,user_016
WILLOW,Light listeners,user_016
Offset,Light listeners,user_016
ZWE1HVNDXR,Moderate listeners,user_016
Crazy Frog,Previously Active Listeners,user_016
TeddyLoid,Light listeners,user_016
Big Star,Previously Active Listeners,user_016
Carte Blanq,Previously Active Listeners,user_016
Okieriete Onaodowan,Previously Active Listeners,user_016
509 $icario,Previously Active Listeners,user_016
Ray Parker Jr.,Light listeners,user_016
³³MARROW,Light listeners,user_016
Chris Brown,Previously Active Listeners,user_016
George Michael,Previously Active Listeners,user_016
NESYA,Previously Active Listeners,user_016
Nic D,Previously Active Listeners,user_016
Tyga,Light listeners,user_016
GRIT,Previously Active Listeners,user_016
Lewis Del Mar,Previously Active Listeners,user_016
Anime Ringtones,Previously Active Listeners,user_016
The Lorax Singers,Previously Active Listeners,user_016
Édith Piaf,Previously Active Listeners,user_016
Wings,Previously Active Listeners,user_016
Gioachino Rossini,Previously Active Listeners,user_016
STRFKR,Previously Active Listeners,user_016
Birch Book,Previously Active Listeners,user_016
The Newton Brothers,Previously Active Listeners,user_016
Kid Cudi,Light listeners,user_016
Michael Bublé,Previously Active Listeners,user_016
YOASOBI,Previously Active Listeners,user_016
Devon Cole,Previously Active Listeners,user_016
Creedence Clearwater Revival,Previously Active Listeners,user_016
Jefferson Airplane,Light listeners,user_016
Bobby Caldwell,Light listeners,user_016
Marty Robbins,Light listeners,user_016
Madcon,Previously Active Listeners,user_016
The Magic Wanderer,Previously Active Listeners,user_016
El Alfa,Light listeners,user_016
Aliyah's Interlude,Moderate listeners,user_016
Outkast,Previously Active Listeners,user_016
Diplo,Previously Active Listeners,user_016
DJ Fronteo,Previously Active Listeners,user_016
Scary Bitches,Previously Active Listeners,user_016
Ghosts,Previously Active Listeners,user_016
Frankie Valli & The Four Seasons,Previously Active Listeners,user_016
BØRNS,Previously Active Listeners,user_016
Princess Nokia,Previously Active Listeners,user_016
Hotel Ugly,Previously Active Listeners,user_016
Wanda Jackson,Previously Active Listeners,user_016
Stealers Wheel,Previously Active Listeners,user_016
Gunna,Previously Active Listeners,user_016
Vanessa Paradis,Previously Active Listeners,user_016
Rag'n'Bone Man,Previously Active Listeners,user_016
Pussy Riot,Previously Active Listeners,user_016
Skee-Lo,Previously Active Listeners,user_016
Rhenzy Feliz,Previously Active Listeners,user_016
Jeffree Star,Previously Active Listeners,user_016
League of Legends,Light listeners,user_016
Rainbow Kitten Surprise,Previously Active Listeners,user_016
Nas,Previously Active Listeners,user_016
G-Eazy,Light listeners,user_016
POOTY,Light listeners,user_016
Muse,Light listeners,user_016
Omar Chaparro,Previously Active Listeners,user_016
Fiachra Kinder,Light listeners,user_016
Aire Atlantica,Previously Active Listeners,user_016
D.O.H. Dollahz Ova Hoez,Light listeners,user_016
Travis Scott,Light listeners,user_016
MFS,Light listeners,user_016
Françoise Hardy,Previously Active Listeners,user_016
She Wants Revenge,Light listeners,user_016
Normani,Previously Active Listeners,user_016
leydown n chill,Previously Active Listeners,user_016
pedro rq,Previously Active Listeners,user_016
Halestorm,Previously Active Listeners,user_016
Cardi B,Light listeners,user_016
YoungBoy Never Broke Again,Previously Active Listeners,user_016
Vundabar,Previously Active Listeners,user_016
Alabama Shakes,Previously Active Listeners,user_016
Men I Trust,Previously Active Listeners,user_016
Kali Uchis,Moderate listeners,user_016
Jill Barber,Previously Active Listeners,user_016
Earl Sweatshirt,Previously Active Listeners,user_016
Tame Impala,Moderate listeners,user_016
The Police,Previously Active Listeners,user_016
Christian Gaubert,Previously Active Listeners,user_016
Attrition,Previously Active Listeners,user_016
Fir3Music,Previously Active Listeners,user_016
Domo Genesis,Previously Active Listeners,user_016
Boldy James,Previously Active Listeners,user_016
Kevin Jz Prodigy,Previously Active Listeners,user_016
L'Trimm,Previously Active Listeners,user_016
Robin Trower,Previously Active Listeners,user_016
LE SSERAFIM,Previously Active Listeners,user_016
Florence + The Machine,Previously Active Listeners,user_016
Jordan Ward,Previously Active Listeners,user_016
N.W.A.,Light listeners,user_016
Blue Öyster Cult,Light listeners,user_016
Rshad,Previously Active Listeners,user_016
Nicki Minaj,Light listeners,user_016
Mag.Lo,Previously Active Listeners,user_016
Starwolf,Previously Active Listeners,user_016
Kanye West,Light listeners,user_016
Alice Glass,Previously Active Listeners,user_016
The Who,Previously Active Listeners,user_016
Tony Succar,Moderate listeners,user_016
Elton John,Light listeners,user_016
Dogukanchavo,Previously Active Listeners,user_016
ABBA,Light listeners,user_016
renewwed,Previously Active Listeners,user_016
The Wombats,Previously Active Listeners,user_016
Chappell Roan,Previously Active Listeners,user_016
Agua de Annique,Previously Active Listeners,user_016
Pablo Beltran Ruiz Y Su Orquesta,Previously Active Listeners,user_016
Antônio Carlos Jobim,Moderate listeners,user_016
Aaron Smith,Previously Active Listeners,user_016
D'Lourdes,Previously Active Listeners,user_016
Vince Staples,Previously Active Listeners,user_016
JT,Light listeners,user_016
Peter Gundry,Light listeners,user_016
Mac Miller,Moderate listeners,user_016
Stacey Q,Previously Active Listeners,user_016
Phoelix,Light listeners,user_016
Soulja Boy,Previously Active Listeners,user_016
Cowboy Malfoy,Light listeners,user_016
The Verve,Previously Active Listeners,user_016
Pink Guy,Previously Active Listeners,user_016
Madvillain,Moderate listeners,user_016
Cocteau Twins,Previously Active Listeners,user_016
Tones And I,Light listeners,user_016
MOVEMENT,Previously Active Listeners,user_016
J Balvin,Previously Active Listeners,user_016
[Alexandros],Previously Active Listeners,user_016
GALXARA,Previously Active Listeners,user_016
Steely Dan,Previously Active Listeners,user_016
DANGERDOOM,Previously Active Listeners,user_016
Nirvana,Moderate listeners,user_016
MEDUZA,Previously Active Listeners,user_016
Dua Lipa,Light listeners,user_016
Riovaz,Previously Active Listeners,user_016
Llunr,Previously Active Listeners,user_016
Arcane,Light listeners,user_016
Daddy Yankee,Previously Active Listeners,user_016
Chad Hates George,Previously Active Listeners,user_016
Dreamer Isioma,Light listeners,user_016
Jack Stauber,Previously Active Listeners,user_016
Mischief Brew,Previously Active Listeners,user_016
Diana Ross,Previously Active Listeners,user_016
Alice Merton,Previously Active Listeners,user_016
Young Thug,Previously Active Listeners,user_016
September,Light listeners,user_016
Pet Shop Boys,Previously Active Listeners,user_016
Days N Daze,Previously Active Listeners,user_016
Cosmo Sheldrake,Light listeners,user_016
Rob $tone,Previously Active Listeners,user_016
quinnie,Light listeners,user_016
Lucys,Previously Active Listeners,user_016
Gal Costa,Previously Active Listeners,user_016
RÜFÜS DU SOL,Previously Active Listeners,user_016
Little Simz,Light listeners,user_016
INOHA,Previously Active Listeners,user_016
Inkubus Sukkubus,Previously Active Listeners,user_016
"Anneke van Giersbiergen, Agua de Annique",Previously Active Listeners,user_016
DAN'I,Previously Active Listeners,user_016
hemlocke springs,Moderate listeners,user_016
Tori Amos,Previously Active Listeners,user_016
Magdalena Bay,Previously Active Listeners,user_016
Black Sabbath,Previously Active Listeners,user_016
Giga,Previously Active Listeners,user_016
Crumb,Previously Active Listeners,user_016
Thalia,Previously Active Listeners,user_016
